country_code,country,area_type_code,area_type,year,value
HRV,Croatia,_T,Total,2012,78.10613114
HRV,Croatia,_T,Total,2013,76.82368176
HRV,Croatia,_T,Total,2014,75.54176099
HRV,Croatia,_T,Total,2015,74.25955209
HRV,Croatia,_T,Total,2016,72.97693078
HRV,Croatia,_T,Total,2017,71.69353866
HRV,Croatia,_T,Total,2018,70.39226157
HRV,Croatia,_T,Total,2019,69.08965145
HRV,Croatia,_T,Total,2020,67.78555485
HRV,Croatia,URB,Urban area,2000,89.343916
HRV,Croatia,URB,Urban area,2001,89.343916
HRV,Croatia,URB,Urban area,2002,89.36304064
HRV,Croatia,URB,Urban area,2003,89.38216528
HRV,Croatia,URB,Urban area,2004,89.40128992
HRV,Croatia,URB,Urban area,2005,89.42041456
HRV,Croatia,URB,Urban area,2006,89.4395392
HRV,Croatia,URB,Urban area,2007,89.45866383
HRV,Croatia,URB,Urban area,2008,89.47778847
HRV,Croatia,URB,Urban area,2009,89.49691311
HRV,Croatia,URB,Urban area,2010,89.51603775
HRV,Croatia,URB,Urban area,2011,89.53516239
HRV,Croatia,URB,Urban area,2012,88.96399343
HRV,Croatia,URB,Urban area,2013,87.30061351
HRV,Croatia,URB,Urban area,2014,85.63684964
HRV,Croatia,URB,Urban area,2015,83.97270184
HRV,Croatia,URB,Urban area,2016,82.30817009
HRV,Croatia,URB,Urban area,2017,80.6432544
HRV,Croatia,URB,Urban area,2018,78.96004931
HRV,Croatia,URB,Urban area,2019,77.27684423
HRV,Croatia,URB,Urban area,2020,75.59363915
CUB,Cuba,RUR,Rural area,2000,57.10506294
CUB,Cuba,RUR,Rural area,2001,57.02533887
CUB,Cuba,RUR,Rural area,2002,56.9456148
CUB,Cuba,RUR,Rural area,2003,56.86589073
CUB,Cuba,RUR,Rural area,2004,56.78616666
CUB,Cuba,RUR,Rural area,2005,56.44979305
CUB,Cuba,RUR,Rural area,2006,56.10227491
CUB,Cuba,RUR,Rural area,2007,55.74361224
CUB,Cuba,RUR,Rural area,2008,55.37380503
CUB,Cuba,RUR,Rural area,2009,54.99285329
CUB,Cuba,RUR,Rural area,2010,54.60075702
CUB,Cuba,RUR,Rural area,2011,54.24711187
CUB,Cuba,RUR,Rural area,2012,53.89060178
CUB,Cuba,RUR,Rural area,2013,53.53138587
CUB,Cuba,RUR,Rural area,2014,53.16962329
CUB,Cuba,RUR,Rural area,2015,52.80547318
CUB,Cuba,RUR,Rural area,2016,52.43909467
CUB,Cuba,RUR,Rural area,2017,52.0706469
CUB,Cuba,RUR,Rural area,2018,51.70028901
CUB,Cuba,RUR,Rural area,2019,51.32818014
CUB,Cuba,RUR,Rural area,2020,50.95447942
CUB,Cuba,_T,Total,2000,40.36630366
CUB,Cuba,_T,Total,2001,40.22396538
CUB,Cuba,_T,Total,2002,40.08200834
CUB,Cuba,_T,Total,2003,39.95512326
CUB,Cuba,_T,Total,2004,39.84334331
CUB,Cuba,_T,Total,2005,39.53911216
CUB,Cuba,_T,Total,2006,39.2308363
CUB,Cuba,_T,Total,2007,38.91853778
CUB,Cuba,_T,Total,2008,38.60224872
CUB,Cuba,_T,Total,2009,38.28220647
CUB,Cuba,_T,Total,2010,37.95822131
CUB,Cuba,_T,Total,2011,37.79736744
CUB,Cuba,_T,Total,2012,37.64129587
CUB,Cuba,_T,Total,2013,37.49970725
CUB,Cuba,_T,Total,2014,37.36530044
CUB,Cuba,_T,Total,2015,37.23542419
CUB,Cuba,_T,Total,2016,37.1105788
CUB,Cuba,_T,Total,2017,36.98810077
CUB,Cuba,_T,Total,2018,36.86822005
CUB,Cuba,_T,Total,2019,36.75134752
CUB,Cuba,_T,Total,2020,36.63753199
CUB,Cuba,URB,Urban area,2000,34.88242281
CUB,Cuba,URB,Urban area,2001,34.78806647
CUB,Cuba,URB,Urban area,2002,34.69371013
CUB,Cuba,URB,Urban area,2003,34.5993538
CUB,Cuba,URB,Urban area,2004,34.50499746
CUB,Cuba,URB,Urban area,2005,34.23805839
CUB,Cuba,URB,Urban area,2006,33.9691189
CUB,Cuba,URB,Urban area,2007,33.69817899
CUB,Cuba,URB,Urban area,2008,33.42523866
CUB,Cuba,URB,Urban area,2009,33.15029792
CUB,Cuba,URB,Urban area,2010,32.87335675
CUB,Cuba,URB,Urban area,2011,32.79717375
CUB,Cuba,URB,Urban area,2012,32.72741531
CUB,Cuba,URB,Urban area,2013,32.66414089
CUB,Cuba,URB,Urban area,2014,32.60741
CUB,Cuba,URB,Urban area,2015,32.55728211
CUB,Cuba,URB,Urban area,2016,32.51381673
CUB,Cuba,URB,Urban area,2017,32.47707333
CUB,Cuba,URB,Urban area,2018,32.44711141
CUB,Cuba,URB,Urban area,2019,32.42399046
CUB,Cuba,URB,Urban area,2020,32.40776996
CYP,Cyprus,_T,Total,2000,76.13447379
CYP,Cyprus,_T,Total,2001,76.17387116
CYP,Cyprus,_T,Total,2002,76.14944966
CYP,Cyprus,_T,Total,2003,76.19497826
CYP,Cyprus,_T,Total,2004,76.2406969
CYP,Cyprus,_T,Total,2005,76.28757673
CYP,Cyprus,_T,Total,2006,76.33498189
CYP,Cyprus,_T,Total,2007,76.38323768
CYP,Cyprus,_T,Total,2008,76.43232884
CYP,Cyprus,_T,Total,2009,76.48196428
CYP,Cyprus,_T,Total,2010,76.53244972
CYP,Cyprus,_T,Total,2011,76.58348614
CYP,Cyprus,_T,Total,2012,76.63537909
CYP,Cyprus,_T,Total,2013,76.69428457
CYP,Cyprus,_T,Total,2014,76.75914525
CYP,Cyprus,_T,Total,2015,76.83065699
CYP,Cyprus,_T,Total,2016,76.90836255
CYP,Cyprus,_T,Total,2017,76.99207458
CYP,Cyprus,_T,Total,2018,77.08134013
CYP,Cyprus,_T,Total,2019,77.07995022
CYP,Cyprus,_T,Total,2020,77.08440429
CYP,Cyprus,URB,Urban area,2000,86.34213955
CYP,Cyprus,URB,Urban area,2001,86.34213955
CYP,Cyprus,URB,Urban area,2002,86.34213955
CYP,Cyprus,URB,Urban area,2003,86.34071399
CYP,Cyprus,URB,Urban area,2004,86.33928843
CYP,Cyprus,URB,Urban area,2005,86.33786286
CYP,Cyprus,URB,Urban area,2006,86.3364373
CYP,Cyprus,URB,Urban area,2007,86.33501173
CYP,Cyprus,URB,Urban area,2008,86.33358617
CYP,Cyprus,URB,Urban area,2009,86.33216061
CYP,Cyprus,URB,Urban area,2010,86.33073504
CYP,Cyprus,URB,Urban area,2011,86.32930948
CYP,Cyprus,URB,Urban area,2012,86.32788392
CYP,Cyprus,URB,Urban area,2013,86.32645835
CYP,Cyprus,URB,Urban area,2014,86.32503279
CYP,Cyprus,URB,Urban area,2015,86.32360723
CYP,Cyprus,URB,Urban area,2016,86.32218166
CYP,Cyprus,URB,Urban area,2017,86.3207561
CYP,Cyprus,URB,Urban area,2018,86.31933054
CYP,Cyprus,URB,Urban area,2019,86.31933054
CYP,Cyprus,URB,Urban area,2020,86.31933054
CZE,Czechia,_T,Total,2000,66.95266479
CZE,Czechia,_T,Total,2001,67.38589186
CZE,Czechia,_T,Total,2002,67.81906362
CZE,Czechia,_T,Total,2003,68.25223786
CZE,Czechia,_T,Total,2004,69.29846462
CZE,Czechia,_T,Total,2005,70.35242518
CZE,Czechia,_T,Total,2006,71.41411958
CZE,Czechia,_T,Total,2007,72.56575993
CZE,Czechia,_T,Total,2008,73.76434957
CZE,Czechia,_T,Total,2009,74.97167173
CZE,Czechia,_T,Total,2010,76.18771716
CZE,Czechia,_T,Total,2011,77.41249287
CZE,Czechia,_T,Total,2012,78.64588811
CZE,Czechia,_T,Total,2013,79.88790368
CZE,Czechia,_T,Total,2014,80.53239683
CZE,Czechia,_T,Total,2015,81.31649548
CZE,Czechia,_T,Total,2016,82.45525534
CZE,Czechia,_T,Total,2017,83.60172238
CZE,Czechia,_T,Total,2018,84.22884504
CZE,Czechia,_T,Total,2019,84.71664179
CZE,Czechia,_T,Total,2020,85.2044177
DNK,Denmark,_T,Total,2000,86.80214187
DNK,Denmark,_T,Total,2001,86.80214056
DNK,Denmark,_T,Total,2002,86.80213909
DNK,Denmark,_T,Total,2003,86.80213981
DNK,Denmark,_T,Total,2004,86.80213797
DNK,Denmark,_T,Total,2005,86.80213806
DNK,Denmark,_T,Total,2006,86.80213609
DNK,Denmark,_T,Total,2007,86.8021387
DNK,Denmark,_T,Total,2008,87.25315654
DNK,Denmark,_T,Total,2009,87.70534319
DNK,Denmark,_T,Total,2010,88.1587008
DNK,Denmark,_T,Total,2011,88.61322378
DNK,Denmark,_T,Total,2012,89.06891755
DNK,Denmark,_T,Total,2013,89.52578015
DNK,Denmark,_T,Total,2014,89.98381156
DNK,Denmark,_T,Total,2015,90.44301167
DNK,Denmark,_T,Total,2016,90.90338049
DNK,Denmark,_T,Total,2017,91.36491906
DNK,Denmark,_T,Total,2018,91.65793228
DNK,Denmark,_T,Total,2019,91.8892027
DNK,Denmark,_T,Total,2020,91.88920329
DJI,Djibouti,RUR,Rural area,2000,10.92345324
DJI,Djibouti,RUR,Rural area,2001,10.92345324
DJI,Djibouti,RUR,Rural area,2002,10.92345324
DJI,Djibouti,RUR,Rural area,2003,10.92345324
DJI,Djibouti,RUR,Rural area,2004,10.92345324
DJI,Djibouti,RUR,Rural area,2005,11.57932309
DJI,Djibouti,RUR,Rural area,2006,12.2367919
DJI,Djibouti,RUR,Rural area,2007,12.89585967
DJI,Djibouti,RUR,Rural area,2008,13.5565264
DJI,Djibouti,RUR,Rural area,2009,14.21879208
DJI,Djibouti,RUR,Rural area,2010,14.88265673
DJI,Djibouti,RUR,Rural area,2011,15.54812033
DJI,Djibouti,RUR,Rural area,2012,16.2151829
DJI,Djibouti,RUR,Rural area,2013,16.88384442
DJI,Djibouti,RUR,Rural area,2014,17.5541049
DJI,Djibouti,RUR,Rural area,2015,18.22596434
DJI,Djibouti,RUR,Rural area,2016,18.89942274
DJI,Djibouti,RUR,Rural area,2017,19.5744801
DJI,Djibouti,RUR,Rural area,2018,20.25113641
DJI,Djibouti,RUR,Rural area,2019,20.92939169
DJI,Djibouti,RUR,Rural area,2020,20.92939169
DJI,Djibouti,_T,Total,2000,24.85121412
DJI,Djibouti,_T,Total,2001,24.85958539
DJI,Djibouti,_T,Total,2002,24.86795846
DJI,Djibouti,_T,Total,2003,24.87632973
DJI,Djibouti,_T,Total,2004,24.88470047
DJI,Djibouti,_T,Total,2005,25.70526919
DJI,Djibouti,_T,Total,2006,26.52365326
DJI,Djibouti,_T,Total,2007,27.33966721
DJI,Djibouti,_T,Total,2008,28.15330048
DJI,Djibouti,_T,Total,2009,28.96435636
DJI,Djibouti,_T,Total,2010,29.77494809
DJI,Djibouti,_T,Total,2011,30.58511912
DJI,Djibouti,_T,Total,2012,31.39471353
DJI,Djibouti,_T,Total,2013,32.20396651
DJI,Djibouti,_T,Total,2014,33.0125062
DJI,Djibouti,_T,Total,2015,33.82096425
DJI,Djibouti,_T,Total,2016,34.62876351
DJI,Djibouti,_T,Total,2017,35.43612633
DJI,Djibouti,_T,Total,2018,36.24306807
DJI,Djibouti,_T,Total,2019,37.04960313
DJI,Djibouti,_T,Total,2020,37.08001591
DJI,Djibouti,URB,Urban area,2000,29.12206554
DJI,Djibouti,URB,Urban area,2001,29.12206554
DJI,Djibouti,URB,Urban area,2002,29.12206554
DJI,Djibouti,URB,Urban area,2003,29.12206554
DJI,Djibouti,URB,Urban area,2004,29.12206554
DJI,Djibouti,URB,Urban area,2005,29.98182657
DJI,Djibouti,URB,Urban area,2006,30.83778183
DJI,Djibouti,URB,Urban area,2007,31.68993134
DJI,Djibouti,URB,Urban area,2008,32.53827509
DJI,Djibouti,URB,Urban area,2009,33.38281308
DJI,Djibouti,URB,Urban area,2010,34.22354531
DJI,Djibouti,URB,Urban area,2011,35.06047178
DJI,Djibouti,URB,Urban area,2012,35.8935925
DJI,Djibouti,URB,Urban area,2013,36.72290745
DJI,Djibouti,URB,Urban area,2014,37.54841665
DJI,Djibouti,URB,Urban area,2015,38.37012009
DJI,Djibouti,URB,Urban area,2016,39.18801777
DJI,Djibouti,URB,Urban area,2017,40.00210969
DJI,Djibouti,URB,Urban area,2018,40.81239585
DJI,Djibouti,URB,Urban area,2019,41.61887625
DJI,Djibouti,URB,Urban area,2020,41.61887625
ECU,Ecuador,RUR,Rural area,2000,41.82724057
ECU,Ecuador,RUR,Rural area,2001,42.6742983
ECU,Ecuador,RUR,Rural area,2002,43.52135604
ECU,Ecuador,RUR,Rural area,2003,44.36841377
ECU,Ecuador,RUR,Rural area,2004,45.21547151
ECU,Ecuador,RUR,Rural area,2005,46.1359913
ECU,Ecuador,RUR,Rural area,2006,47.05921294
ECU,Ecuador,RUR,Rural area,2007,47.9851364
ECU,Ecuador,RUR,Rural area,2008,48.91376169
ECU,Ecuador,RUR,Rural area,2009,49.84508882
ECU,Ecuador,RUR,Rural area,2010,50.77911778
ECU,Ecuador,RUR,Rural area,2011,51.71584857
ECU,Ecuador,RUR,Rural area,2012,52.65528119
ECU,Ecuador,RUR,Rural area,2013,53.59741565
ECU,Ecuador,RUR,Rural area,2014,54.54225193
ECU,Ecuador,RUR,Rural area,2015,55.48979005
ECU,Ecuador,RUR,Rural area,2016,56.44003
ECU,Ecuador,RUR,Rural area,2017,57.39297179
ECU,Ecuador,RUR,Rural area,2018,58.3486154
ECU,Ecuador,RUR,Rural area,2019,59.30696085
ECU,Ecuador,RUR,Rural area,2020,60.26800813
ECU,Ecuador,_T,Total,2000,39.93561
ECU,Ecuador,_T,Total,2001,39.98472033
ECU,Ecuador,_T,Total,2002,40.03130024
ECU,Ecuador,_T,Total,2003,40.07813763
ECU,Ecuador,_T,Total,2004,40.11987998
ECU,Ecuador,_T,Total,2005,40.2882852
ECU,Ecuador,_T,Total,2006,40.45062481
ECU,Ecuador,_T,Total,2007,40.60666183
ECU,Ecuador,_T,Total,2008,40.75657715
ECU,Ecuador,_T,Total,2009,40.90037094
ECU,Ecuador,_T,Total,2010,41.03788243
ECU,Ecuador,_T,Total,2011,41.17477529
ECU,Ecuador,_T,Total,2012,41.3104759
ECU,Ecuador,_T,Total,2013,41.44122458
ECU,Ecuador,_T,Total,2014,41.56719676
ECU,Ecuador,_T,Total,2015,41.68797239
ECU,Ecuador,_T,Total,2016,41.80394258
ECU,Ecuador,_T,Total,2017,41.81090851
ECU,Ecuador,_T,Total,2018,41.75378947
ECU,Ecuador,_T,Total,2019,41.69898671
ECU,Ecuador,_T,Total,2020,41.63194052
ECU,Ecuador,URB,Urban area,2000,38.69015587
ECU,Ecuador,URB,Urban area,2001,38.25057765
ECU,Ecuador,URB,Urban area,2002,37.81099943
ECU,Ecuador,URB,Urban area,2003,37.37142121
ECU,Ecuador,URB,Urban area,2004,36.93184299
ECU,Ecuador,URB,Urban area,2005,36.66003714
ECU,Ecuador,URB,Urban area,2006,36.3841894
ECU,Ecuador,URB,Urban area,2007,36.10429975
ECU,Ecuador,URB,Urban area,2008,35.8203682
ECU,Ecuador,URB,Urban area,2009,35.53239475
ECU,Ecuador,URB,Urban area,2010,35.24037939
ECU,Ecuador,URB,Urban area,2011,34.94432213
ECU,Ecuador,URB,Urban area,2012,34.64422297
ECU,Ecuador,URB,Urban area,2013,34.34008191
ECU,Ecuador,URB,Urban area,2014,34.03189895
ECU,Ecuador,URB,Urban area,2015,33.71967408
ECU,Ecuador,URB,Urban area,2016,33.40340731
ECU,Ecuador,URB,Urban area,2017,32.91980708
ECU,Ecuador,URB,Urban area,2018,32.34647558
ECU,Ecuador,URB,Urban area,2019,31.78847997
ECU,Ecuador,URB,Urban area,2020,31.22448278
EGY,"Egypt, Arab Rep.",RUR,Rural area,2000,46.28911669
EGY,"Egypt, Arab Rep.",RUR,Rural area,2001,46.25030413
EGY,"Egypt, Arab Rep.",RUR,Rural area,2002,46.21060477
EGY,"Egypt, Arab Rep.",RUR,Rural area,2003,46.17001861
EGY,"Egypt, Arab Rep.",RUR,Rural area,2004,47.10949288
EGY,"Egypt, Arab Rep.",RUR,Rural area,2005,48.05333653
EGY,"Egypt, Arab Rep.",RUR,Rural area,2006,49.00154957
EGY,"Egypt, Arab Rep.",RUR,Rural area,2007,49.95413199
EGY,"Egypt, Arab Rep.",RUR,Rural area,2008,50.9110838
EGY,"Egypt, Arab Rep.",RUR,Rural area,2009,51.87240499
EGY,"Egypt, Arab Rep.",RUR,Rural area,2010,52.83809557
EGY,"Egypt, Arab Rep.",RUR,Rural area,2011,53.80815553
EGY,"Egypt, Arab Rep.",RUR,Rural area,2012,54.78258488
EGY,"Egypt, Arab Rep.",RUR,Rural area,2013,55.76138361
EGY,"Egypt, Arab Rep.",RUR,Rural area,2014,56.74455173
EGY,"Egypt, Arab Rep.",RUR,Rural area,2015,57.73208923
EGY,"Egypt, Arab Rep.",RUR,Rural area,2016,58.72399612
EGY,"Egypt, Arab Rep.",RUR,Rural area,2017,59.72027239
EGY,"Egypt, Arab Rep.",RUR,Rural area,2018,60.72091805
EGY,"Egypt, Arab Rep.",RUR,Rural area,2019,61.72593309
EGY,"Egypt, Arab Rep.",RUR,Rural area,2020,62.73531752
EGY,"Egypt, Arab Rep.",_T,Total,2000,54.15660902
EGY,"Egypt, Arab Rep.",_T,Total,2001,54.11881407
EGY,"Egypt, Arab Rep.",_T,Total,2002,54.08015897
EGY,"Egypt, Arab Rep.",_T,Total,2003,54.04065235
EGY,"Egypt, Arab Rep.",_T,Total,2004,54.76756069
EGY,"Egypt, Arab Rep.",_T,Total,2005,55.49700483
EGY,"Egypt, Arab Rep.",_T,Total,2006,56.22897267
EGY,"Egypt, Arab Rep.",_T,Total,2007,56.95679985
EGY,"Egypt, Arab Rep.",_T,Total,2008,57.68364511
EGY,"Egypt, Arab Rep.",_T,Total,2009,58.41385745
EGY,"Egypt, Arab Rep.",_T,Total,2010,59.14712972
EGY,"Egypt, Arab Rep.",_T,Total,2011,59.88376233
EGY,"Egypt, Arab Rep.",_T,Total,2012,60.61884806
EGY,"Egypt, Arab Rep.",_T,Total,2013,61.35765668
EGY,"Egypt, Arab Rep.",_T,Total,2014,62.09992565
EGY,"Egypt, Arab Rep.",_T,Total,2015,62.86468116
EGY,"Egypt, Arab Rep.",_T,Total,2016,63.7198589
EGY,"Egypt, Arab Rep.",_T,Total,2017,64.58175593
EGY,"Egypt, Arab Rep.",_T,Total,2018,65.45013463
EGY,"Egypt, Arab Rep.",_T,Total,2019,66.32486076
EGY,"Egypt, Arab Rep.",_T,Total,2020,67.06102993
EGY,"Egypt, Arab Rep.",URB,Urban area,2000,64.67239669
EGY,"Egypt, Arab Rep.",URB,Urban area,2001,64.6162184
EGY,"Egypt, Arab Rep.",URB,Urban area,2002,64.5592623
EGY,"Egypt, Arab Rep.",URB,Urban area,2003,64.50152841
EGY,"Egypt, Arab Rep.",URB,Urban area,2004,64.92682915
EGY,"Egypt, Arab Rep.",URB,Urban area,2005,65.35332771
EGY,"Egypt, Arab Rep.",URB,Urban area,2006,65.7810241
EGY,"Egypt, Arab Rep.",URB,Urban area,2007,66.20991831
EGY,"Egypt, Arab Rep.",URB,Urban area,2008,66.64001035
EGY,"Egypt, Arab Rep.",URB,Urban area,2009,67.07130021
EGY,"Egypt, Arab Rep.",URB,Urban area,2010,67.50378791
EGY,"Egypt, Arab Rep.",URB,Urban area,2011,67.93747342
EGY,"Egypt, Arab Rep.",URB,Urban area,2012,68.37235677
EGY,"Egypt, Arab Rep.",URB,Urban area,2013,68.80843794
EGY,"Egypt, Arab Rep.",URB,Urban area,2014,69.24571694
EGY,"Egypt, Arab Rep.",URB,Urban area,2015,69.72833094
EGY,"Egypt, Arab Rep.",URB,Urban area,2016,70.41514772
EGY,"Egypt, Arab Rep.",URB,Urban area,2017,71.10414703
EGY,"Egypt, Arab Rep.",URB,Urban area,2018,71.79532887
EGY,"Egypt, Arab Rep.",URB,Urban area,2019,72.48869325
EGY,"Egypt, Arab Rep.",URB,Urban area,2020,72.84613787
SLV,El Salvador,URB,Urban area,2000,18.78251984
SLV,El Salvador,URB,Urban area,2001,18.78251984
SLV,El Salvador,URB,Urban area,2002,18.78251984
SLV,El Salvador,URB,Urban area,2003,18.68828287
SLV,El Salvador,URB,Urban area,2004,18.59422277
SLV,El Salvador,URB,Urban area,2005,18.50033955
SLV,El Salvador,URB,Urban area,2006,18.4066332
SLV,El Salvador,URB,Urban area,2007,18.31310372
SLV,El Salvador,URB,Urban area,2008,18.21975111
SLV,El Salvador,URB,Urban area,2009,18.12657537
SLV,El Salvador,URB,Urban area,2010,18.0335765
SLV,El Salvador,URB,Urban area,2011,17.94075451
SLV,El Salvador,URB,Urban area,2012,17.84810939
SLV,El Salvador,URB,Urban area,2013,17.75564114
SLV,El Salvador,URB,Urban area,2014,17.66334976
SLV,El Salvador,URB,Urban area,2015,17.57123526
SLV,El Salvador,URB,Urban area,2016,17.47929762
SLV,El Salvador,URB,Urban area,2017,17.38753686
SLV,El Salvador,URB,Urban area,2018,17.29595297
SLV,El Salvador,URB,Urban area,2019,17.20454595
SLV,El Salvador,URB,Urban area,2020,17.05736426
EST,Estonia,_T,Total,2000,92.56735056
EST,Estonia,_T,Total,2001,92.57380161
EST,Estonia,_T,Total,2002,92.57887271
EST,Estonia,_T,Total,2003,92.54579523
EST,Estonia,_T,Total,2004,92.57174273
EST,Estonia,_T,Total,2005,92.5955736
EST,Estonia,_T,Total,2006,92.61824286
EST,Estonia,_T,Total,2007,92.63976233
EST,Estonia,_T,Total,2008,92.66013164
EST,Estonia,_T,Total,2009,92.67935265
EST,Estonia,_T,Total,2010,92.69742932
EST,Estonia,_T,Total,2011,92.71435562
EST,Estonia,_T,Total,2012,92.73001559
EST,Estonia,_T,Total,2013,92.74418092
EST,Estonia,_T,Total,2014,92.7569146
EST,Estonia,_T,Total,2015,92.82388663
EST,Estonia,_T,Total,2016,92.88954827
EST,Estonia,_T,Total,2017,92.95386558
EST,Estonia,_T,Total,2018,93.00670163
EST,Estonia,_T,Total,2019,93.06132184
EST,Estonia,_T,Total,2020,93.06072861
ETH,Ethiopia,RUR,Rural area,2000,0.0
ETH,Ethiopia,RUR,Rural area,2001,0.0
ETH,Ethiopia,RUR,Rural area,2002,0.0
ETH,Ethiopia,RUR,Rural area,2003,1.083538023
ETH,Ethiopia,RUR,Rural area,2004,1.310890676
ETH,Ethiopia,RUR,Rural area,2005,1.532352234
ETH,Ethiopia,RUR,Rural area,2006,1.747922696
ETH,Ethiopia,RUR,Rural area,2007,1.957602062
ETH,Ethiopia,RUR,Rural area,2008,2.161390333
ETH,Ethiopia,RUR,Rural area,2009,2.359287508
ETH,Ethiopia,RUR,Rural area,2010,2.551293587
ETH,Ethiopia,RUR,Rural area,2011,2.73740857
ETH,Ethiopia,RUR,Rural area,2012,2.917632458
ETH,Ethiopia,RUR,Rural area,2013,3.086099968
ETH,Ethiopia,RUR,Rural area,2014,3.248332035
ETH,Ethiopia,RUR,Rural area,2015,3.408660171
ETH,Ethiopia,RUR,Rural area,2016,3.562961646
ETH,Ethiopia,RUR,Rural area,2017,3.711245214
ETH,Ethiopia,RUR,Rural area,2018,3.853519633
ETH,Ethiopia,RUR,Rural area,2019,3.989793661
ETH,Ethiopia,RUR,Rural area,2020,4.120076053
ETH,Ethiopia,_T,Total,2000,2.116906837
ETH,Ethiopia,_T,Total,2001,2.377647105
ETH,Ethiopia,_T,Total,2002,2.627151311
ETH,Ethiopia,_T,Total,2003,2.876350728
ETH,Ethiopia,_T,Total,2004,3.118540241
ETH,Ethiopia,_T,Total,2005,3.355939326
ETH,Ethiopia,_T,Total,2006,3.588700651
ETH,Ethiopia,_T,Total,2007,3.818593969
ETH,Ethiopia,_T,Total,2008,4.063969302
ETH,Ethiopia,_T,Total,2009,4.305104889
ETH,Ethiopia,_T,Total,2010,4.5424233
ETH,Ethiopia,_T,Total,2011,4.775775962
ETH,Ethiopia,_T,Total,2012,5.005476723
ETH,Ethiopia,_T,Total,2013,5.224650007
ETH,Ethiopia,_T,Total,2014,5.439999707
ETH,Ethiopia,_T,Total,2015,5.654994616
ETH,Ethiopia,_T,Total,2016,5.866489062
ETH,Ethiopia,_T,Total,2017,6.074356692
ETH,Ethiopia,_T,Total,2018,6.279053616
ETH,Ethiopia,_T,Total,2019,6.480693308
ETH,Ethiopia,_T,Total,2020,6.679274945
ETH,Ethiopia,URB,Urban area,2000,12.31633946
ETH,Ethiopia,URB,Urban area,2001,12.52764509
ETH,Ethiopia,URB,Urban area,2002,12.66062987
ETH,Ethiopia,URB,Urban area,2003,12.79361466
ETH,Ethiopia,URB,Urban area,2004,12.97013773
ETH,Ethiopia,URB,Urban area,2005,13.14755661
ETH,Ethiopia,URB,Urban area,2006,13.32587132
ETH,Ethiopia,URB,Urban area,2007,13.50508183
ETH,Ethiopia,URB,Urban area,2008,13.68518817
ETH,Ethiopia,URB,Urban area,2009,13.86619032
ETH,Ethiopia,URB,Urban area,2010,14.04808829
ETH,Ethiopia,URB,Urban area,2011,14.23088207
ETH,Ethiopia,URB,Urban area,2012,14.41457167
ETH,Ethiopia,URB,Urban area,2013,14.59915709
ETH,Ethiopia,URB,Urban area,2014,14.78463832
ETH,Ethiopia,URB,Urban area,2015,14.97101537
ETH,Ethiopia,URB,Urban area,2016,15.15828824
ETH,Ethiopia,URB,Urban area,2017,15.34645692
ETH,Ethiopia,URB,Urban area,2018,15.53552142
ETH,Ethiopia,URB,Urban area,2019,15.72548173
ETH,Ethiopia,URB,Urban area,2020,15.91633786
FIN,Finland,_T,Total,2000,79.98952889
FIN,Finland,_T,Total,2001,80.24642653
FIN,Finland,_T,Total,2002,80.5033269
FIN,Finland,_T,Total,2003,80.76022722
FIN,Finland,_T,Total,2004,81.01712754
FIN,Finland,_T,Total,2005,81.27402788
FIN,Finland,_T,Total,2006,81.53092822
FIN,Finland,_T,Total,2007,81.78782858
FIN,Finland,_T,Total,2008,82.04472889
FIN,Finland,_T,Total,2009,82.3016292
FIN,Finland,_T,Total,2010,82.5585174
FIN,Finland,_T,Total,2011,82.81539387
FIN,Finland,_T,Total,2012,83.07227101
FIN,Finland,_T,Total,2013,83.32916207
FIN,Finland,_T,Total,2014,83.58606658
FIN,Finland,_T,Total,2015,83.84297108
FIN,Finland,_T,Total,2016,84.09987555
FIN,Finland,_T,Total,2017,84.09987264
FIN,Finland,_T,Total,2018,84.09986931
FIN,Finland,_T,Total,2019,84.09986558
FIN,Finland,_T,Total,2020,84.09986144
FRA,France,_T,Total,2000,79.23592055
FRA,France,_T,Total,2001,79.23755841
FRA,France,_T,Total,2002,79.23920255
FRA,France,_T,Total,2003,79.19956145
FRA,France,_T,Total,2004,79.15987944
FRA,France,_T,Total,2005,79.12016002
FRA,France,_T,Total,2006,79.08039447
FRA,France,_T,Total,2007,79.04058726
FRA,France,_T,Total,2008,79.00072758
FRA,France,_T,Total,2009,78.96081965
FRA,France,_T,Total,2010,78.92085652
FRA,France,_T,Total,2011,78.88084305
FRA,France,_T,Total,2012,78.84078069
FRA,France,_T,Total,2013,78.80066533
FRA,France,_T,Total,2014,78.76050083
FRA,France,_T,Total,2015,78.7202854
FRA,France,_T,Total,2016,78.68002145
FRA,France,_T,Total,2017,78.639709
FRA,France,_T,Total,2018,78.59934805
FRA,France,_T,Total,2019,78.58911692
FRA,France,_T,Total,2020,78.5884767
GMB,"Gambia, The",RUR,Rural area,2000,57.27721217
GMB,"Gambia, The",RUR,Rural area,2001,55.56506687
GMB,"Gambia, The",RUR,Rural area,2002,53.85292158
GMB,"Gambia, The",RUR,Rural area,2003,52.27740304
GMB,"Gambia, The",RUR,Rural area,2004,50.69291169
GMB,"Gambia, The",RUR,Rural area,2005,49.10389903
GMB,"Gambia, The",RUR,Rural area,2006,47.50593669
GMB,"Gambia, The",RUR,Rural area,2007,45.89902468
