FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,URBANISATION,URBANISATION_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
A,Annual,HKG,"Hong Kong SAR, China",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,86.10844889,86.10844889,86.10844889,86.10844889,86.09747593,86.08650297,86.07553001,86.06455705,86.05358409,86.04261113,86.03163817,86.02066522,86.00969226,85.9987193,85.98774634,85.97677338,85.96580042,85.95482746,85.9438545,85.93288155,85.92190859
A,Annual,HND,Honduras,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,46.29010002,47.52981843,48.76152533,49.98522074,51.20090464,52.40857705,53.60823795,54.79988736,55.98352527,57.15915167,58.32676658,59.48636999,60.63796189,61.7815423,62.91711121,64.04466862,65.36284316,66.68101769,67.99919223,69.31736677,70.6355413
A,Annual,HND,Honduras,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,32.56108638,32.78573872,33.01090189,33.23657589,33.46276072,33.55559941,33.64856657,33.74166221,33.83488632,33.92823891,34.02171999,34.11532953,34.20906756,34.30293406,34.39692904,34.4910525,34.53667286,34.58229322,34.62791357,34.67353393,34.71915429
A,Annual,HND,Honduras,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,40.04916505,40.75284943,41.42015962,42.06863879,42.69954433,43.24885745,43.77909775,44.29078042,44.78384474,45.25911527,45.71609364,46.15566379,46.57726204,46.98211459,47.36961725,47.74141572,48.1578315,48.5590408,48.9455273,49.31748103,49.67509858
A,Annual,HRV,Croatia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,89.343916,89.343916,89.36304064,89.38216528,89.40128992,89.42041456,89.4395392,89.45866383,89.47778847,89.49691311,89.51603775,89.53516239,88.96399343,87.30061351,85.63684964,83.97270184,82.30817009,80.6432544,78.96004931,77.27684423,75.59363915
A,Annual,HRV,Croatia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,77.87473815,77.92698976,77.98582524,78.04491845,78.10378257,78.16265687,78.2215456,78.28044247,78.33935053,78.39827327,78.45720647,78.51590818,78.10613114,76.82368176,75.54176099,74.25955209,72.97693078,71.69353866,70.39226157,69.08965145,67.78555485
A,Annual,HUN,Hungary,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,62.47995315,62.0595314,61.63910965,61.2186879,62.18418105,63.21696341,64.31703496,65.4843957,66.71904565,68.02098478,69.39021312,70.82673065,72.33053738,73.9016333,75.54001842,77.24569273,78.13266505,79.4092674,80.68586975,80.68586975,80.68586975
A,Annual,HUN,Hungary,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,64.64983931,64.4108709,64.17190248,63.93293406,65.79219688,67.68259171,69.60411854,71.55677736,73.54056819,75.55549102,77.60154584,79.67873267,81.7870515,83.92650233,86.09708516,88.2988,89.3799173,89.95681864,90.54745113,90.54745113,90.54745113
A,Annual,HUN,Hungary,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,63.88115863,63.58014119,63.28747808,62.99622209,64.56171912,66.18057915,67.85382797,69.57845454,71.35379277,73.17910955,75.04872452,76.96630383,78.91964952,80.91432991,82.95392947,85.03813531,86.093358,86.904568,87.72220637,87.75110139,87.7804865
A,Annual,IND,India,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,0,2.302723359,3.698676274,5.873787663,8.697822649,11.13094256,13.58742947,16.07429038,18.58467314,21.11857901,23.67600924,26.25696509,28.86144781,31.48945868,34.14099893,36.81606984,39.51467266,42.23680864,44.97459733,47.73575764,50.52028956
A,Annual,IND,India,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,21.37368387,22.1648271,23.06526235,23.97323077,24.88873236,25.46367729,26.04290287,26.80672126,27.58463807,28.37676593,29.18321747,30.00410531,30.83954209,31.68964045,32.554513,33.43427239,34.32903123,35.23890217,35.927623,36.62103746,37.31914553
A,Annual,IND,India,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,6.582622414,7.847825482,9.168575044,11.04516035,13.37748103,15.3211176,17.27038835,19.28393109,21.30680318,23.3386407,25.37938816,27.42892062,29.48719818,31.55352208,33.62723216,35.70761814,37.79397393,39.88551213,41.89591302,43.90429017,45.90965899
A,Annual,IRL,Ireland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,62.41276747,62.83922337,63.27719405,63.72667949,64.1876797,64.66019469,65.14422444,65.63976897,66.14682826,66.66540233,67.19549116,67.73709477,68.29021315,69.09397737,69.90445542,70.72164727,71.54555294,72.23624598,72.49793251,72.7250612,72.95218988
A,Annual,IRL,Ireland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,48.05635897,50.38761347,52.7170425,55.12573674,57.54129557,59.95789265,62.375528,64.79420161,67.21391347,69.6346636,72.05645199,74.47927864,76.90314354,79.32804671,81.75398814,84.18096783,86.60898578,88.46745158,88.57878967,88.57878967,88.57878967
A,Annual,IRL,Ireland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,53.9202358,55.44309298,56.97816906,58.57256608,60.18642339,61.81638528,63.46257184,65.12448024,66.79925671,68.48680663,70.18702353,71.8998541,73.62523247,75.4535305,77.29145367,79.13883688,80.99589882,82.45330285,82.65620946,82.77712007,82.89898929
A,Annual,IRQ,Iraq,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,32.86757921,34.24513253,35.62268585,37.00023916,38.37779248,38.80472047,39.23156568,39.65832811,40.08500775,40.53076932,40.98034475,41.43384409,41.8913774,42.35305473,42.81898616,43.28928173,43.7640515,44.24340553,44.72745389,45.15619171,44.39321181
A,Annual,IRQ,Iraq,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,32.91219677,33.02855592,33.14491508,33.26127424,33.3776334,33.88080831,34.38263818,34.883123,35.38226278,36.04085293,36.70617375,37.37836894,38.0575822,38.74395723,39.43763773,40.1387674,40.84748993,41.56394903,42.11817891,42.28558474,42.25493
A,Annual,IRQ,Iraq,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,32.89814045,33.4111699,33.92283537,34.43314127,34.94208434,35.41874191,35.89458233,36.36950236,36.8435454,37.43362493,38.02676549,38.6246988,39.22949542,39.84130348,40.46022406,41.08641063,41.7197168,42.36033706,42.88862069,43.1273041,42.87731862
A,Annual,ISL,Iceland,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,41.85407095,43.87972331,45.91825072,47.9690222,50.03244966,52.10876373,54.19795186,56.30002491,58.41497792,60.54281939,62.6839614,64.83842538,67.00581901,69.21235616,71.59272112,73.98600849,76.39218888,78.81124984,81.24319906,83.68803443,83.68756132
A,Annual,ISR,Israel,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,78.37458194,79.10827947,79.84197699,80.57567452,81.30937205,82.04306958,82.7767671,83.51046463,84.24416216,84.97785968,85.71155721,86.4128538,87.11388835,87.81466087,88.51517135,89.2154198,89.91540622,90.6151306,91.31459294,92.01379325,92.71273153
A,Annual,ISR,Israel,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,79.9539504,80.71337498,81.47279956,82.23222415,82.99164873,83.75107331,84.5104979,85.26992248,86.02934706,86.78877165,87.54819623,88.30762081,89.06704539,89.82646998,90.58589456,91.34531914,92.10474373,92.86416831,93.62359289,94.38301747,95.14244206
A,Annual,ISR,Israel,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,79.81501087,80.57320446,81.33140721,82.08964173,82.8479182,83.60619892,84.36451618,85.12284793,85.88121395,86.6396076,87.39807077,88.1539945,88.91001016,89.66614967,90.42238955,91.17874112,91.93520069,92.69180272,93.44852172,94.20534806,94.96232762
A,Annual,ITA,Italy,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,94.23277135,94.23277135,94.23277135,94.23277135,94.23703572,94.24130009,94.24556447,94.24982884,94.25409321,94.25835759,94.26262196,94.26688633,94.27115071,94.27541508,94.27967945,94.28394383,94.2882082,94.29247257,94.29247257,94.29247257,94.29247257
A,Annual,ITA,Italy,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,96.32944022,96.32944022,96.32944022,96.32944022,96.33385239,96.33826457,96.34267674,96.34708892,96.35150109,96.35591326,96.36032544,96.36473761,96.36914979,96.37356196,96.37797413,96.38238631,96.38679848,96.39121066,96.39121066,96.39121066,96.39121066
A,Annual,ITA,Italy,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,95.6421941,95.64344875,95.64554881,95.64804388,95.65490632,95.66174191,95.66858102,95.67542043,95.68226338,95.68907928,95.69591975,95.70273971,95.71214036,95.72269582,95.73321016,95.74372839,95.75417839,95.76461446,95.77078165,95.77703292,95.78339507
A,Annual,JOR,Jordan,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,82.84743702,82.80280556,82.86267574,82.95107891,83.03943696,83.12774988,83.21601767,83.30424034,83.39241788,83.4805503,83.56863759,83.65667975,83.74467679,83.8326287,83.92053549,84.00839715,84.09621368,84.18398509,84.27171137,84.35939253,84.44702856
A,Annual,JOR,Jordan,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,75.57301436,75.52049492,75.54990942,75.60137592,75.72232655,76.29189586,76.95676665,77.58259172,78.18983639,78.7555666,79.28402184,79.77651924,80.23583486,80.66259802,81.06033197,81.27478999,81.48468365,81.68932227,81.88884508,82.08366975,82.27367941
A,Annual,JPN,Japan,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,73.03258582,73.4801356,73.92285411,74.36134337,74.79734312,75.23085406,75.66187689,76.09041232,76.51646106,76.94002381,77.36110128,77.77969418,78.19580321,78.60942908,79.02057249,79.42923417,79.8354148,80.23911509,80.64033577,81.03379461,81.42986093
A,Annual,KAZ,Kazakhstan,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,92.71351859,92.83459306,92.784149,92.64409259,92.50291021,92.36945419,92.2348447,92.09908143,91.96216404,91.82409222,91.68486563,91.54448396,91.40294688,91.26025407,91.1164052,90.97139996,90.82523801,90.67791903,90.79019153,90.90246403,91.01473654
A,Annual,KEN,Kenya,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,27.02609635,27.260978,27.39452011,27.52633084,27.6564102,27.78475819,27.9113748,28.03626004,28.15941391,28.2808364,28.40052753,28.51848727,28.63471565,28.74921265,28.86197828,28.97301253,29.08231541,29.18988692,29.29572706,29.39983582,29.47861186
A,Annual,KGZ,Kyrgyz Republic,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,89.25491167,89.28843335,89.71789486,90.14368361,90.56579963,91.07302528,91.56630422,92.04756347,92.52589861,93.00129886,93.47375348,93.94325173,94.40978284,94.87333606,95.33390065,95.79146586,96.16085857,96.23973551,96.3148628,96.38622969,96.45762958
A,Annual,KGZ,Kyrgyz Republic,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,77.43456326,77.71010319,78.07737012,78.44233434,78.80499584,79.25917397,79.71189805,80.1631599,80.61295132,81.06126413,81.50809014,81.95342117,82.39724903,82.83956554,83.28036249,83.71963172,84.15736503,84.59355423,85.02819114,85.46126757,85.63430133
A,Annual,KGZ,Kyrgyz Republic,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,85.08256521,85.20174597,85.60937161,86.01392837,86.41517889,86.90391722,87.38300479,87.85391628,88.32241533,88.78837894,89.24915637,89.70460674,90.1545832,90.59930355,91.03862231,91.47252559,91.84632275,92.03138774,92.21204464,92.38867687,92.46858395
A,Annual,KIR,Kiribati,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,11.96891834,12.86099608,13.75307383,14.64515157,15.53722931,16.33586271,17.1344961,17.9331295,18.68511915,19.43313146,20.17716644,20.91722408,21.65330439,22.38540736,23.113533,23.8376813,24.55785227,25.2740459,25.98626219,26.69450115,27.39876277
A,Annual,KIR,Kiribati,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,21.35849744,21.95329427,22.54809109,23.14288792,23.73768475,24.2026938,24.66770286,25.13271191,25.27566393,25.40691495,25.52646497,25.634314,25.73046203,25.81490906,25.88765509,25.94870012,25.99804416,26.0356872,26.06162924,26.07587028,26.07841033
A,Annual,KIR,Kiribati,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,16.00249395,16.81369079,17.57820289,18.34268662,19.1070514,19.76194639,20.45136685,21.16329409,21.69739363,22.21374831,22.71219897,23.19251245,23.6544549,24.09765465,24.52203802,24.92736807,25.31323293,25.67971129,26.02700336,26.35527408,26.66472692
A,Annual,KOR,"Korea, Rep.",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,75.6081918,76.89938954,78.1933061,79.4899415,80.78929572,82.09136877,83.39616064,84.70316596,86.00866292,87.31687029,88.62778804,89.94141619,91.25775473,92.57680367,93.898563,95.22303273,96.51616206,97.73700976,98.95665167,100,100
A,Annual,KWT,Kuwait,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
A,Annual,LAO,Lao PDR,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,14.97394053,17.62245452,20.07097083,22.51948714,24.96800345,27.35299661,29.72664351,32.08894415,34.43989853,36.77950666,39.10776852,41.42468413,43.73025347,46.02447656,48.30735339,50.6991384,53.09092342,55.48270843,57.87449344,60.26627846,60.26627846
A,Annual,LAO,Lao PDR,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,45.55872907,46.84504619,47.68413071,48.52321524,49.36229977,50.39578123,51.43576113,52.48223948,53.53521627,54.5946915,55.66066518,56.73313731,57.81210788,58.89757689,59.98954435,60.8611211,61.73269785,62.6042746,63.47585135,63.33871508,63.33871508
A,Annual,LAO,Lao PDR,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,21.69555916,24.34160523,26.71027824,29.05318457,31.36955339,33.61740835,35.75048947,37.86350956,39.95710857,42.03053264,44.08422958,46.11825581,48.13280447,50.1273912,52.10254845,54.0635676,56.0063144,57.93024836,59.83519266,61.36144639,61.38126571
A,Annual,LBN,Lebanon,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,9.425466024,9.425466024,9.425466024,9.84741854,10.26937106,10.69132357,11.11327609,11.5352286,11.95718112,12.37913363,12.80108615,13.22303866,13.64499118,14.06694369,14.48889621,14.91084872,15.33280124,15.75475375,16.17670627,16.53432546,16.28275164
A,Annual,LBY,Libya,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,24.8318922,24.63226793,24.43264366,24.23301938,24.03339511,23.83377084,23.63414657,23.4345223,23.23489803,23.03527376,22.83564949,22.63602522,22.43640095,22.23677667,22.0371524,21.83752813,21.61605785,21.61655428,21.61704948,21.61704948,21.61704948
A,Annual,LIE,Liechtenstein,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75,98.75
A,Annual,LSO,Lesotho,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,4.590790865,7.072212432,9.553633999,11.99548545,14.42101956,16.82736842,19.21741898,21.59117123,23.94862518,26.28978082,28.61463815,30.92319717,33.21545789,35.4914203,37.7510844,39.99445019,42.22151768,44.43228686,46.62675774,48.8049303,50.96680456
A,Annual,LSO,Lesotho,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,16.69047102,17.92189244,19.15331387,20.33871279,21.51855138,22.68010096,23.83614806,24.98669268,26.13173482,27.27127449,28.40531167,29.53384638,30.65687861,31.77440836,32.88643563,33.99296042,35.09398273,36.18950257,37.27951992,38.3640348,39.4430472
A,Annual,LSO,Lesotho,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,6.956036538,9.24941769,11.5308802,13.75899304,15.9604033,18.12954316,20.27141358,22.38246425,24.46811831,26.52821508,28.56272937,30.57155201,32.55780071,34.52124304,36.46185622,38.37956927,40.27448781,42.14656281,43.99522997,45.82040047,47.62168823
A,Annual,LTU,Lithuania,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,63.0781727,64.06820846,65.05824423,66.04827999,67.03831576,68.02835152,69.01838729,70.00842305,70.99845881,71.98849458,72.97853034,74.66042754,76.37460525,78.12106347,79.92896593,81.74684872,83.57471184,85.12649198,86.22330456,86.22330456,86.22330456
A,Annual,LTU,Lithuania,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,87.64829074,87.86675451,88.08521828,88.30368205,88.52214581,88.74060958,88.95907335,89.17753712,89.39600089,89.61446466,89.83292842,90.93065978,92.03968796,93.15321944,94.27125424,95.39379234,96.52083376,97.31196407,97.55941515,97.55941515,97.55941515
A,Annual,LTU,Lithuania,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,79.53671188,79.99395432,80.44671074,80.90087115,81.35643179,81.82996477,82.32002187,82.80898258,83.2968505,83.77004563,84.23002089,85.51934704,86.84890821,88.19050536,89.5537888,90.92168865,92.29599606,93.35363524,93.89547291,93.91542258,93.93707198
A,Annual,LUX,Luxembourg,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),RUR,Rural area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,84.69567941,84.69056092,84.68544243,84.68032394,84.67520544,84.67008695,84.66496846,84.65984997,84.65473148,85.19214281,85.72952041,86.26686426,86.80417436,87.34145073,87.87869334,88.41590222,88.95307735,89.34414785,89.34414785,89.34414785,89.34414785
A,Annual,LUX,Luxembourg,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,92.04174387,92.04174387,92.04174387,92.04174387,92.04088851,92.03969101,92.03849352,92.03729602,92.03609852,92.65958144,93.28305647,93.90652361,94.52998285,95.1534342,95.77737921,96.40142895,97.02547475,97.47936485,97.47936485,97.47936485,97.47936485
A,Annual,LUX,Luxembourg,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,90.88224416,90.92752336,90.96029066,90.99222688,91.0227323,91.05201612,91.08059966,91.10840338,91.13557406,91.77678176,92.41794701,93.05898132,93.69938139,94.33895392,94.97834957,95.61716798,96.25536822,96.72498505,96.74564966,96.76533819,96.78404532
A,Annual,LVA,Latvia,WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),_T,Total,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,52.41175179,52.41175179,52.41175179,52.35403559,52.2481114,52.14225955,54.03975499,55.95503738,57.88792435,59.83809642,61.80530966,63.78957804,65.7907638,67.80872487,69.84332806,72.04224815,74.26633217,76.5155682,78.78852105,81.08653606,83.40960117
A,Annual,MAC,"Macao SAR, China",WB_CLEAR_NAT_SAN_SM,National sanitation safely managed (%),URB,Urban area,PT_POP,Percentage of population,WB_CLEAR,Climate and Economic Analyses for Resilience in Water (CLEAR Water),0,Units,A,Normal value,PU,Public,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,54.7222162,55.79875247,56.87528875,57.95182502,59.02836129,60.10489756,61.18143383,62.2579701,63.33450637,64.41104264,65.48757892,66.56411519
